balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count
3105.26,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,143368,0,0,0,0,143368,Spawn,8170928,1
3057.26,2200.0,2200.0,146,0,0,0,2526, 215, 116, 1, 40, 0, 200, 148, 356, 0, 962, 141, 144, 551, 289, 0, 0, 0, 58,10,0,2,0,0,1954077490,9655284,0,0,1461877885,10114,Underworld-B,1680248,1256
3000.0,0.0,0.0,0,0,0,0,36, 0, 0, 0, 1, 0, 8, 0, 0, 0, 25, 0, 0, 12, 1, 0, 0, 0, 1,2,0,0,0,0,2055104,0,0,0,0,1260381,Town,8405648,2
3000.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,443485,0,0,0,243378,443485,Spawn,2701388,1
3000.0,0.0,0.0,0,0,0,0,4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0,0,0,0,0,0,374547,0,0,0,0,170572,Town,5554808,3
3000.0,0.0,0.0,0,0,0,0,7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1,2,0,0,0,0,1489595,0,0,0,0,442671,Spawn,8832848,2
2980.96,0.0,0.0,742,0,0,0,33, 6, 0, 0, 0, 0, 0, 0, 4, 0, 18, 0, 0, 9, 4, 0, 0, 0, 1,3,0,0,0,0,3905640,3905640,0,0,0,18028,Town,1383008,5
2960.0,0.0,0.0,0,0,0,0,73, 4, 0, 0, 0, 0, 8, 0, 1, 0, 50, 1, 0, 25, 7, 0, 0, 0, 2,0,0,0,0,0,5651401,0,0,0,2762935,107015,Town,5098688,7
2900.0,0.0,0.0,0,0,0,0,15, 1, 0, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 6, 0, 0, 0, 0, 0,2,0,0,0,0,1172308,0,0,0,0,355458,Town,8232128,4
2852.4,0.0,0.0,687,0,0,0,94, 0, 0, 0, 0, 0, 18, 0, 38, 0, 35, 0, 0, 17, 0, 0, 0, 0, 3,0,0,0,0,0,8346580,174506,0,0,3159151,5182,Underworld-B,696308,18
2809.31,0.0,0.0,0,0,0,0,53, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1413015,0,0,0,0,77213,Spawn,8883068,6
2794.91,0.0,0.0,810,0,0,0,67, 4, 0, 0, 0, 0, 5, 0, 0, 0, 45, 1, 0, 23, 8, 0, 0, 0, 4,2,0,0,0,0,4926526,0,0,0,0,161262,Underworld-B,4582448,20
2770.0,2000.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,1103596,0,0,0,0,159121,Spawn,4289888,3
2750.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,5,0,0,837360,0,0,0,0,815692,Spawn,5896388,2
2737.0,0.0,0.0,0,0,0,0,67, 1, 0, 0, 0, 0, 26, 0, 30, 0, 0, 0, 0, 0, 3, 0, 0, 0, 7,0,0,0,0,0,13095601,0,0,0,2993352,3263729,Town,6247808,9
2729.56,0.0,0.0,509,0,0,0,450, 22, 0, 0, 0, 0, 29, 0, 89, 0, 212, 21, 10, 116, 47, 0, 0, 0, 30,6,0,0,0,0,45016516,0,0,0,2545294,551126,Town,7955048,58
2701.0,0.0,0.0,0,0,0,0,29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 13, 0, 0, 0, 0, 0,2,0,0,0,0,2261166,2261166,0,0,0,2036657,Town,978548,3
2693.58,0.0,0.0,298,0,0,0,613, 58, 0, 0, 0, 0, 0, 322, 143, 0, 49, 13, 167, 31, 28, 0, 0, 0, 0,5,0,0,0,0,240286709,0,0,0,176331296,505227,Underworld-A,6432848,199
2677.45,0.0,0.0,708,68,0,0,2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,0,0,0,0,2,2154129,2154129,2154129,0,0,241875,Spawn,362520,5
2643.0,0.0,0.0,0,0,0,0,45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0,0,0,0,0,0,5896550,0,0,0,1505817,4913264,Underworld-A,8477948,5
2613.38,0.0,0.0,0,0,0,0,38, 0, 0, 0, 0, 0, 1, 0, 31, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0,0,0,0,0,0,1066928,0,0,0,0,362738,Town,8967488,3
2610.0,0.0,0.0,0,0,0,0,27, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,0,0,0,0,30302669,0,0,0,18183195,5971690,Town,7626608,21
2544.5,208264.0,112064.0,595,0,0,0,458, 10, 0, 0, 0, 0, 0, 0, 122, 0, 121, 99, 49, 110, 106, 0, 0, 0, 0,8,0,0,0,0,106020949,390214,0,0,36565576,56389,Underworld-B,1153268,141
2531.08,0.0,0.0,607,0,0,0,267, 8, 0, 0, 11, 0, 18, 31, 35, 0, 93, 0, 15, 46, 68, 0, 0, 0, 3,4,0,0,0,0,21454225,0,0,0,4609296,420881,Town,3979628,24
2500.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,4,0,0,0,1423078,0,0,0,237501,795836,Spawn,8195048,4
2500.0,0.0,0.0,0,0,0,0,10, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2,0,0,0,0,0,893131,0,0,0,199302,393271,Town,5537648,5
2500.0,0.0,0.0,0,0,0,0,21, 2, 0, 0, 0, 0, 5, 0, 1, 0, 7, 0, 0, 3, 2, 0, 0, 0, 4,2,0,0,0,0,2858805,2858805,2858805,0,0,169786,Spawn,562208,7
2500.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,0,0,0,0,1919138,0,0,0,0,708575,Spawn,8301968,3
2499.2,0.0,0.0,0,0,0,0,55, 0, 0, 0, 0, 0, 3, 0, 38, 0, 12, 0, 0, 6, 0, 0, 0, 0, 2,2,0,0,0,0,3298376,0,0,0,0,14175,Town,6427148,10
1676.4,0.0,0.0,0,0,0,0,34, 0, 0, 0, 0, 0, 0, 0, 7, 0, 26, 1, 0, 13, 0, 0, 0, 0, 0,2,0,0,0,0,5351656,5351656,5351656,103017,226935,103017,Underworld-A,98460,7
2473.54,0.0,0.0,0,0,0,0,448, 30, 0, 0, 16, 0, 16, 177, 16, 0, 62, 0, 88, 31, 69, 8, 0, 0, 54,6,0,0,0,0,48147267,0,0,0,610947,33259,Town,8072108,63
2309.8,0.0,0.0,0,0,0,0,123, 2, 0, 0, 0, 0, 7, 0, 1, 0, 111, 0, 0, 55, 2, 0, 0, 0, 0,0,0,4,0,0,3838708,2903367,0,0,0,1582,Underworld-A,1827008,17
2454.9,0.0,0.0,0,0,0,0,15, 0, 0, 0, 1, 0, 0, 6, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7,2,0,0,0,0,4308271,0,0,0,241249,812,Town,6235388,9
2412.08,929540.0,0.0,120,0,0,0,359, 5, 0, 0, 0, 0, 0, 0, 263, 0, 89, 2, 1, 45, 0, 0, 0, 0, 0,9,0,0,0,0,94874859,0,0,0,32743050,477399,Underworld-B,4206128,258
2333.0,0.0,0.0,0,0,0,0,144, 35, 0, 0, 1, 0, 24, 0, 31, 0, 30, 1, 0, 15, 19, 0, 0, 0, 3,4,0,0,0,0,24042857,0,0,0,2891563,814992,Town,6334028,20
2330.0,2000.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,265017,0,0,0,0,265017,Spawn,3805808,1
2320.29,0.0,0.0,0,0,0,0,28, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,0,0,0,0,1090906,0,0,0,0,39873,Spawn,6505028,4
2303.13,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,4,0,0,2383949,0,0,0,0,622155,Spawn,9006368,4
2246.97,0.0,0.0,0,0,0,0,90, 2, 0, 0, 0, 0, 1, 0, 70, 0, 16, 0, 0, 8, 0, 0, 0, 0, 1,2,0,0,0,0,2341129,0,0,0,0,34307,Town,3997028,4
2207.0,0.0,0.0,0,0,0,0,9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,2288704,0,0,0,0,165972,Underworld-A,8233628,6
2192.93,0.0,0.0,0,0,0,0,52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 26, 0, 0, 0, 0, 0,2,0,0,0,0,9853670,0,0,0,7362358,9186888,Underworld-A,8216288,6
2169.36,0.0,0.0,712,0,0,0,6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,991891,0,0,0,0,258496,Spawn,7876208,2
2151.06,0.0,0.0,0,0,0,0,64, 6, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0,0,0,0,0,0,1486274,0,0,0,0,18829,Spawn,5860388,8
2112.62,0.0,0.0,0,0,0,0,102, 3, 0, 0, 0, 0, 3, 0, 83, 0, 11, 0, 0, 5, 0, 0, 0, 0, 2,3,0,0,0,0,3322939,0,0,0,447335,340114,Spawn,7758908,10
2110.09,0.0,0.0,780,0,0,0,2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,724962,724962,0,0,0,286657,Spawn,1325708,2
2105.1,0.0,0.0,0,0,0,0,38, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0,2,0,0,0,0,435247,0,0,0,0,99268,Spawn,5368748,2
2097.74,0.0,0.0,808,0,0,0,8, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0,0,0,0,0,0,1459638,1459638,0,0,0,185421,Underworld-A,2165348,5
2000.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,470336,0,0,0,281500,157605,Spawn,5381768,2
2000.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,5,0,0,277325,0,0,0,0,248042,Spawn,4942928,2
2000.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,441203,0,0,0,0,22891,Spawn,4358708,3
2000.0,0.0,0.0,0,0,0,0,6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0,2,0,0,0,0,929054,929054,0,0,0,532642,Spawn,2162288,5
2000.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,968585,968585,0,0,467964,968585,Spawn,2284688,1
2000.0,0.0,0.0,0,0,0,0,23, 3, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10,2,0,0,0,0,1332327,1332327,1332327,0,0,702747,Town,399300,4
2000.0,0.0,0.0,0,0,0,0,30, 16, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12,0,0,0,0,0,13575601,12840025,0,0,1057342,2375432,Town,1048028,17
2000.0,0.0,0.0,0,0,0,0,23, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,2,0,0,0,0,2918702,0,0,0,405929,2384239,Town,8249408,3
2000.0,0.0,0.0,0,0,0,0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1335726,0,0,0,0,334293,Spawn,5361968,8
2000.0,0.0,0.0,0,0,0,0,15, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,0,0,4,0,0,620056,0,0,0,0,319790,Town,8434748,5
2000.0,0.0,0.0,0,0,0,0,30, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 13,0,0,0,0,0,1111505,0,0,0,0,1057599,Town,8857808,2
2000.0,0.0,0.0,0,0,0,0,87, 5, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 40, 1, 0, 0, 0, 0,0,0,0,0,0,719699,0,0,0,0,524222,Town,5326148,2
2000.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,692097,0,0,0,0,11124,Town,3122108,3
2000.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,281832,0,0,0,0,151776,Town,5381768,2
2000.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,65431,0,0,0,0,65431,Spawn,7209788,1
2000.0,0.0,0.0,0,0,0,0,17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 8, 0, 0, 0, 0, 0,0,0,0,0,0,741568,0,0,0,0,541176,Town,5326148,3
1995.6,0.0,0.0,0,0,0,0,89, 13, 0, 0, 0, 0, 26, 0, 9, 0, 15, 0, 0, 7, 25, 0, 0, 0, 1,4,0,0,0,0,20583428,0,0,0,9057988,57640,Spawn,3826268,25
1894.16,0.0,0.0,452,0,0,0,79, 1, 0, 0, 0, 0, 0, 0, 71, 0, 6, 0, 0, 3, 1, 0, 0, 0, 0,5,0,0,0,0,12065270,12065270,0,0,1440013,86770,Town,1816328,26
1875.0,0.0,0.0,0,0,0,0,56, 0, 0, 0, 0, 0, 10, 0, 0, 0, 37, 0, 0, 18, 0, 0, 0, 0, 9,2,0,0,0,0,2673595,0,0,0,477361,2223479,Town,8251808,2
1849.35,0.0,0.0,347,0,0,0,153, 7, 0, 0, 0, 0, 23, 0, 9, 0, 113, 0, 0, 56, 1, 0, 0, 0, 0,7,0,0,0,0,40792600,0,0,0,6348973,288562,Spawn,8283308,26
1847.16,0.0,0.0,274,0,0,0,511, 46, 0, 0, 4, 0, 37, 10, 270, 0, 69, 0, 5, 34, 34, 0, 0, 0, 41,8,0,2,0,0,81704692,0,0,0,19330157,56679,Town,8239148,201
1811.0,0.0,0.0,0,0,0,0,33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 16, 0, 0, 0, 0, 0,0,0,0,0,0,5040270,0,0,0,3030597,3423942,Underworld-B,8799128,6
1752.59,0.0,0.0,545,0,0,0,2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,0,0,0,0,9027090,0,0,0,6376806,1280264,Underworld-B,6643148,18
1700.0,0.0,0.0,0,0,0,0,6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0,0,0,4,0,0,5966021,3133524,872083,0,3960207,6987,Underworld-B,363000,20
1699.36,2903.0,0.0,672,0,0,0,2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,3099294,6570,0,0,0,6570,Spawn,2283728,11
1688.9,0.0,0.0,625,65,0,0,311, 32, 0, 0, 0, 0, 62, 0, 33, 0, 144, 0, 0, 72, 31, 0, 0, 0, 9,4,0,0,0,0,21827885,21827885,5771312,0,1732,1078196,Town,363120,29
1675.24,6872.0,6872.0,716,0,0,0,166, 7, 0, 0, 0, 0, 24, 0, 22, 0, 101, 1, 0, 51, 3, 0, 0, 0, 8,3,0,0,0,0,22099372,0,0,0,8766976,67017,Town,3129548,24
1587.3,0.0,0.0,0,0,0,0,33, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,550518,0,0,0,0,407976,Spawn,5830088,3
1567.96,0.0,0.0,245,0,0,0,162, 8, 0, 0, 0, 0, 1, 0, 131, 0, 9, 0, 0, 4, 4, 0, 0, 0, 9,9,0,0,0,0,17115061,0,0,0,0,284594,Spawn,5893328,28
1551.62,0.0,0.0,0,0,0,0,29, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,311737,0,0,0,0,31260,Spawn,6093308,2
1513.87,0.0,0.0,448,0,0,0,57, 11, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,0,0,0,0,6932535,6932535,0,0,1190661,1568813,Spawn,1072448,14
1500.0,0.0,0.0,0,0,0,0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,729728,0,0,0,0,668788,Town,8234168,3
1500.0,0.0,0.0,0,0,0,0,1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1449915,0,0,0,211889,38582,Town,8073188,9
1500.0,0.0,0.0,0,0,0,0,11, 2, 0, 0, 0, 0, 1, 0, 1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 3,0,0,0,0,0,1447305,0,0,0,0,1188888,Town,4336388,5
1500.0,0.0,0.0,0,0,0,0,21, 4, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 7, 1, 0, 0, 0, 2,0,0,0,0,0,1754756,0,0,0,0,61755,Town,4844708,5
1500.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,1596353,0,0,0,0,45116,Spawn,6506288,4
1500.0,0.0,0.0,0,0,0,0,33, 0, 0, 0, 0, 0, 3, 0, 0, 0, 27, 0, 0, 13, 0, 0, 0, 0, 3,0,0,0,0,0,2066299,0,0,0,253498,310067,Town,8321228,3
1438.0,0.0,0.0,535,0,0,0,168, 2, 0, 0, 0, 0, 10, 0, 64, 0, 92, 0, 0, 46, 0, 0, 0, 0, 0,2,0,0,0,0,23546651,0,0,0,0,105122,Underworld-A,6603068,20
1473.41,0.0,0.0,311,0,0,0,139, 39, 0, 0, 0, 0, 0, 0, 1, 0, 78, 1, 0, 39, 19, 0, 0, 1, 0,6,0,0,0,0,9158503,28869,28869,0,565850,28869,Spawn,571928,33
1451.44,0.0,0.0,309,0,0,0,257, 46, 0, 0, 5, 0, 5, 0, 75, 0, 116, 0, 0, 58, 9, 0, 0, 0, 1,6,0,0,0,0,29687623,0,0,0,208529,1883143,Town,5565308,38
1396.0,2400.0,2400.0,0,0,0,0,89, 3, 0, 0, 0, 0, 11, 0, 22, 0, 50, 1, 0, 25, 1, 0, 0, 0, 1,0,0,0,0,0,1783440,95810,0,0,0,95810,Town,1125188,5
1308.77,0.0,0.0,760,0,0,0,38, 18, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 0, 0, 0, 10,4,0,0,0,0,5247838,0,0,0,740253,67897,Town,5903948,7
1306.0,0.0,0.0,0,0,0,0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,1991117,0,0,0,0,1122306,Underworld-B,7452188,6
1276.33,0.0,0.0,479,0,0,0,332, 83, 0, 10, 0, 0, 19, 0, 74, 0, 123, 1, 0, 62, 18, 0, 0, 0, 4,4,0,0,0,0,38184091,13079466,0,0,4643013,46055,Town,1207028,62
1273.8,0.0,0.0,386,0,63,0,337, 27, 0, 0, 3, 0, 40, 0, 223, 0, 30, 0, 0, 15, 5, 0, 0, 0, 9,5,0,0,0,0,131763188,0,0,0,65319065,10945,Town,4201208,249
1251.5,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,5,0,0,0,2761272,2761272,0,0,0,2531756,Spawn,2551088,2
1250.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,274874,0,0,0,0,274874,Spawn,3193568,1
1224.96,0.0,0.0,211,0,0,0,381, 5, 0, 0, 0, 0, 33, 0, 21, 0, 322, 0, 0, 161, 0, 0, 0, 0, 0,8,0,0,0,0,77667965,0,0,0,40877837,15879,Underworld-B,4608188,75
1193.56,232.0,232.0,721,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,276422,0,0,0,0,276422,Spawn,3663848,1
1175.0,0.0,0.0,0,0,0,0,12, 4, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,0,0,0,0,0,1668549,0,0,0,193813,1155336,Town,5663288,2
1149.86,0.0,0.0,0,0,0,0,9, 2, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1581928,1581928,0,0,0,943450,Spawn,1887488,2
1124.71,0.0,0.0,709,0,0,0,96, 2, 0, 0, 0, 0, 0, 0, 9, 0, 85, 0, 0, 42, 0, 0, 0, 0, 0,2,0,0,0,0,5069538,0,0,0,637377,1470121,Underworld-B,7375448,10
1098.5,0.0,0.0,0,0,0,0,144, 7, 0, 0, 0, 0, 6, 0, 66, 0, 61, 0, 0, 30, 4, 0, 0, 0, 0,6,0,0,0,0,7391136,0,0,0,0,54413,Town,4538288,15
1097.11,0.0,0.0,547,0,0,0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,2,0,0,0,0,4472301,0,0,0,0,306149,Spawn,8718908,4
1067.51,0.0,0.0,669,0,0,0,17, 6, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0,2,0,3,0,0,12917501,0,0,0,6906117,3615,Town,4802528,9
1062.9,0.0,0.0,0,0,0,0,5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0,0,0,0,0,0,1737932,0,0,0,560437,22902,Spawn,4918148,8
1058.17,0.0,0.0,294,0,0,0,164, 2, 0, 0, 0, 0, 4, 0, 1, 0, 151, 0, 0, 75, 2, 0, 0, 0, 4,7,0,0,0,0,16752106,0,0,0,500140,1570722,Spawn,2692628,16
1050.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,0,0,0,0,4292524,0,0,0,0,28229,Spawn,8394488,3
1035.14,0.0,0.0,0,0,0,0,20, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1449763,0,0,0,0,214422,Spawn,4475168,4
920.0,0.0,0.0,0,0,0,0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,2149644,0,0,0,258789,714114,Spawn,3459968,4
1013.06,10020730.975,2202052.5,29,0,56,0,7260, 632, 22, 36, 4, 0, 173, 537, 4107, 0, 1391, 138, 337, 764, 219, 0, 0, 1, 0,143,0,5,0,0,728268024,15610097,1302788,171991,215861638,171991,Underworld-A,137520,1663
1012.97,0.0,0.0,99,0,0,0,4093, 323, 90, 0, 47, 0, 515, 513, 1508, 0, 453, 39, 276, 246, 460, 3, 0, 2, 140,25,0,0,0,0,1727521729,0,0,0,1112577200,795253,Town,5426168,1726
1009.29,0.0,0.0,0,0,0,0,43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 21, 0, 0, 0, 0, 0,0,0,0,0,0,1125973,0,0,0,0,216349,Spawn,8893928,5
1000.01,0.0,0.0,0,0,0,0,26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,5,0,0,13144155,1610632,0,0,5580835,613247,Town,698288,16
1000.0,0.0,0.0,0,0,0,0,30, 11, 0, 0, 0, 0, 0, 0, 1, 0, 17, 0, 0, 8, 1, 0, 0, 0, 0,0,0,0,0,0,800105,0,0,0,0,47760,Town,3542468,6
1000.0,0.0,0.0,0,0,0,0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,2492888,0,0,0,0,313437,Spawn,4774028,4
1000.0,0.0,0.0,0,0,0,0,33, 3, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 14, 0, 0, 0, 0, 1,0,0,0,0,0,2564993,0,0,0,286797,1008319,Town,5974028,5
1000.0,0.0,0.0,0,0,0,0,54, 7, 0, 0, 0, 0, 20, 0, 1, 0, 1, 0, 0, 0, 9, 0, 0, 0, 16,2,0,0,0,0,3045340,0,0,0,182906,1571271,Town,7582388,7
1000.0,0.0,0.0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,295219,199044,76115,0,0,76115,Spawn,463148,3
1000.0,0.0,0.0,0,0,0,0,5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0,0,0,0,0,0,995969,0,0,0,0,638241,Town,7281908,2
1000.0,0.0,0.0,0,0,0,0,3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,537420,0,0,0,0,249559,Town,6160448,5
