 mcmmo_power_level, mcmmo_skill_ACROBATICS, mcmmo_skill_ALCHEMY, mcmmo_skill_ARCHERY, mcmmo_skill_AXES, mcmmo_skill_CROSSBOWS, mcmmo_skill_EXCAVATION, mcmmo_skill_FISHING, mcmmo_skill_HERBALISM, mcmmo_skill_MACES, mcmmo_skill_MINING, mcmmo_skill_REPAIR, mcmmo_skill_SALVAGE, mcmmo_skill_SMELTING, mcmmo_skill_SWORDS, mcmmo_skill_TAMING, mcmmo_skill_TRIDENTS, mcmmo_skill_UNARMED, mcmmo_skill_WOODCUTTING, lw_rev_total, lw_rev_phase, chemrank, policerank, donorrank, goldrank, current_month_votes, plan_player_time_total_raw, plan_player_time_month_raw, plan_player_time_week_raw, plan_player_time_day_raw, plan_player_time_afk_raw, plan_player_latest_session_length_raw, plan_player_favorite_server, plan_player_lastseen, plan_player_sessions_count, leaderboard_position_chems_all, leaderboard_position_chems_week, leaderboard_position_police_all, leaderboard_position_police_week, balance
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,165783,0,0,0,0,164343,Spawn,Jul 25 2025 16:53,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,533248,0,0,0,0,533248,Spawn,Jun 20 2025 09:23,1,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,148743,0,0,0,0,148743,Spawn,Jul 18 2025 01:16,1,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,194955,0,0,0,0,170621,Underworld-A,Jun 30 2025 23:49,2,0,0,0,0,5000 
664,69.0,0.0,46.0,0.0,0.0,115.0,11.0,137.0,0.0,275.0,0.0,5.0,137.0,9.0,0.0,0.0,0.0,2.0,0,0,8,0,0,0,0,198309646,0,0,0,117094521,2973320,Underworld-A,Jul 2 2025 01:37,174,214,0,0,0,496963.3 
126,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,107.0,0.0,0.0,53.0,10.0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,6242164,0,0,0,396028,128213,Spawn,Jul 14 2025 19:11,3,359,0,0,0,99723.59 
313,37.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,51.0,0.0,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,76041649,0,0,0,18378558,12063,Town,Jun 28 2025 12:44,155,344,0,0,0,70375.63 
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1033948,1033948,0,0,0,221349,Spawn,Aug 13 2025 15:11,4,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,704521,0,0,0,0,28923,Spawn,Jul 9 2025 04:22,4,0,0,0,0,0 
156,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,139.0,0.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0,0,0,2,0,0,0,0,4595450,0,0,0,0,745890,Town,Jun 24 2025 00:41,10,598,0,0,0,61168.78 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,9120,0,0,0,0,9120,Spawn,Jun 3 2025 14:41,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,9289,0,0,0,0,9289,Spawn,Jun 22 2025 06:06,1,0,0,0,0,0 
744,51.0,29.0,0.0,0.0,0.0,122.0,0.0,166.0,0.0,288.0,8.0,4.0,148.0,33.0,0.0,0.0,0.0,47.0,0,0,5,0,0,0,0,62186128,0,0,0,8657431,254406,Town,Jul 9 2025 21:22,196,250,0,0,0,52831.99 
73,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,54.0,2.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,4213636,0,0,0,385852,3628,Town,Jun 8 2025 19:22,7,719,0,0,0,9580.56 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,37158,37158,0,0,0,37158,Spawn,Aug 12 2025 23:03,1,0,0,0,0,0 
2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,4,0,0,2056850,0,0,0,226451,570992,Spawn,May 31 2025 19:25,6,0,0,0,0,14600 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,25112,0,0,0,0,25112,Spawn,Jun 7 2025 04:58,1,0,0,0,0,0 
332,83.0,0.0,10.0,0.0,0.0,19.0,0.0,74.0,0.0,123.0,1.0,0.0,62.0,18.0,0.0,0.0,0.0,4.0,0,0,4,0,0,0,7,38184091,38184091,305250,0,4643013,46055,Town,Friday 01:40,62,455,0,0,0,1276.33 
38,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,435247,0,0,0,0,99268,Spawn,Jul 4 2025 21:38,2,0,0,0,0,2105.1 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3047,0,0,0,0,3047,Spawn,May 24 2025 13:53,1,0,0,0,0,0 
36,29.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,3654062,0,0,0,180405,3108642,Town,May 31 2025 15:01,2,0,0,0,0,15000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,277257,0,0,0,0,277257,Spawn,Jun 7 2025 02:34,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,804378,0,0,0,0,804378,Spawn,Jun 5 2025 20:38,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,13336,0,0,0,0,13336,Spawn,Jun 14 2025 16:33,1,0,0,0,0,0 
77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,830455,0,0,0,0,349142,Spawn,Jul 18 2025 09:32,2,0,0,0,0,425.49 
2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1544758,0,0,0,0,296091,Spawn,Jul 15 2025 02:19,6,0,0,0,0,0 
3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,548285,0,0,0,0,274725,Town,Jun 25 2025 20:03,2,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100945,0,0,0,0,2287,Spawn,May 31 2025 22:02,4,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2291136,0,0,0,209298,274728,Spawn,May 25 2025 00:51,10,0,0,0,0,8000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,179015,0,0,0,0,33172,Spawn,Jun 7 2025 23:14,5,0,0,0,0,0 
8301,968.0,88.0,20.0,177.0,0.0,218.0,660.0,2803.0,0.0,2295.0,109.0,384.0,1202.0,958.0,0.0,4.0,1.0,0.0,22939412.431,8526220.426,143,0,4,0,2,2837525100,14402379,1001420,1001420,1772569461,777637,Underworld-A,Yesterday 18:29,5208,12,0,0,0,672967.47 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,201989,0,0,0,0,201989,Spawn,Jul 8 2025 06:10,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3799,0,0,0,0,3799,Spawn,Jun 8 2025 00:32,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,749919,0,0,0,0,27535,Spawn,Jun 9 2025 09:06,2,0,0,0,0,22500 
59,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,33.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,1.0,96474,0,2,0,0,0,0,7844266,0,0,0,0,2305777,Town,Jul 22 2025 15:41,17,725,0,0,0,30489.23 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,2511257,0,0,0,1487392,2511257,Spawn,Jun 12 2025 01:31,1,0,0,0,0,500 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,17488,17488,0,0,0,17488,Spawn,Aug 14 2025 14:58,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2568469,0,0,0,1597312,2568469,Spawn,Jun 1 2025 15:15,1,806,0,0,0,13028.58 
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1262592,1262592,0,0,0,8351,Spawn,Aug 15 2025 03:56,9,0,0,0,0,45000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,1199262,0,0,0,0,445084,Spawn,Jun 4 2025 02:08,3,642,0,0,0,12668.96 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,251520,251520,0,0,0,251520,Spawn,Aug 14 2025 17:24,1,0,0,0,0,10000 
3638,262.0,68.0,11.0,113.0,0.0,106.0,156.0,1566.0,0.0,846.0,56.0,106.0,451.0,415.0,0.0,0.0,39.0,0.0,2806964,1463359,37,0,0,1,68,3002192848,1411882737,289453872,0,2527310900,4140597,Underworld-A,Sunday 16:01,1256,79,0,0,0,770536.99 
3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,885587,0,0,0,0,96983,Town,Jul 16 2025 20:07,4,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,422178,0,0,0,0,185473,Spawn,Jul 22 2025 10:03,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,7722,0,0,0,0,7722,Spawn,Jun 7 2025 11:54,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,113318,0,0,0,0,113318,Spawn,Jul 13 2025 19:43,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,332948,0,0,0,0,115485,Spawn,Jun 18 2025 17:56,3,0,0,0,0,0 
13,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1842048,1842048,0,0,0,71410,Town,Aug 3 2025 20:16,7,803,0,0,0,10039.98 
35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,2.0,0,0,2,0,0,0,0,9257188,0,0,0,1921086,190754,Town,Jun 2 2025 13:46,6,0,0,0,0,7000 
121,2.0,0.0,0.0,0.0,0.0,4.0,15.0,27.0,0.0,49.0,1.0,8.0,25.0,21.0,0.0,0.0,0.0,2.0,0,0,8,0,4,0,0,100289656,0,0,0,76130785,426090,Spawn,Jul 14 2025 00:54,92,316,0,0,0,459993.85 
12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1106656,691161,0,0,0,8779,Underworld-A,Aug 12 2025 16:57,8,0,0,0,0,5852.8 
23,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2419212,0,0,0,0,2419212,Spawn,Jul 9 2025 15:03,1,669,0,0,0,270.69 
5286,55.0,114.0,141.0,0.0,0.0,355.0,346.0,2910.0,0.0,1111.0,8.0,177.0,559.0,96.0,0.0,0.0,0.0,150.0,2712092,196777,22,0,4,0,0,1180412626,0,0,0,757556563,771939,Underworld-B,Jul 25 2025 16:22,1698,78,0,45,0,91323.4 
34,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,8559237,570025,0,0,1313793,497868,Town,Aug 3 2025 22:07,15,0,0,0,0,13000 
39,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,862329,0,0,0,0,12000,Town,Jul 19 2025 23:26,3,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,127002,127002,0,0,0,127002,Spawn,Aug 1 2025 13:24,1,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,715898,715898,0,0,0,715898,Spawn,Jul 31 2025 23:57,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,131697,131697,0,0,0,21368,Spawn,Aug 10 2025 18:07,3,0,0,0,0,0 
25,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5179522,5179522,0,0,424206,3271386,Town,Aug 4 2025 17:30,6,0,0,0,0,13625 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,351825,0,0,0,0,9165,Spawn,Jul 22 2025 23:30,2,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,146177,0,0,0,0,88384,Town,May 28 2025 15:10,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,6935,0,0,0,0,2318,Spawn,Jul 26 2025 10:19,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,15648,15648,0,0,0,15648,Spawn,Jul 27 2025 10:43,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,109978,0,0,0,0,109978,Spawn,Jun 15 2025 21:43,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,55024,0,0,0,0,55024,Spawn,Jul 21 2025 14:16,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,374405,0,0,0,0,133390,Spawn,Jun 5 2025 13:25,2,0,0,0,0,5875 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19947,19947,0,0,0,19947,Spawn,Jul 29 2025 01:35,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,69844,0,0,0,0,69844,Spawn,Jun 7 2025 19:01,1,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,13406,0,0,0,0,13406,Spawn,Jul 23 2025 03:38,1,0,0,0,0,0 
44,2.0,0.0,0.0,0.0,0.0,5.0,0.0,27.0,0.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1354397,0,0,0,0,332754,Spawn,Jul 25 2025 16:39,6,0,0,0,0,11915.2 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,203338,0,0,0,0,203338,Spawn,May 24 2025 22:57,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,207394,0,0,0,0,186987,Town,Jun 8 2025 03:38,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,120689,0,0,0,0,54986,Spawn,Jun 4 2025 13:35,3,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0 
123,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,111.0,0.0,0.0,55.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,6,3838708,2903367,0,0,0,1582,Underworld-A,Aug 14 2025 21:27,17,0,0,0,0,3899.8 
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,723996,0,0,0,0,244170,Spawn,Jun 27 2025 14:14,7,0,0,0,0,25000 
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,0,0,2023543,0,0,0,0,45726,Spawn,Jun 2 2025 21:56,2,0,0,0,0,42386.24 
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,4581358,0,0,0,1987383,500328,Spawn,May 26 2025 12:16,11,0,0,0,0,45441.2 
337,18.0,0.0,0.0,8.0,0.0,36.0,0.0,67.0,0.0,165.0,13.0,6.0,89.0,14.0,0.0,0.0,0.0,16.0,61206,61206,4,0,0,0,0,21666175,0,0,0,425836,924915,Town,Jul 25 2025 16:50,18,487,0,0,0,47992.05 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,558190,558190,0,0,439679,558190,Spawn,Jul 28 2025 01:00,1,0,0,0,0,10000 
5081,66.0,0.0,88.0,8.0,0.0,191.0,560.0,1845.0,0.0,1683.0,411.0,485.0,1047.0,159.0,0.0,0.0,6.0,64.0,4743654,2136740,78,0,1,1,156,848599162,586322095,123731077,17407449,48440995,263140,Underworld-B,Today 02:05,2435,57,23,0,0,3708493.19 
1703,0.0,312.0,0.0,0.0,0.0,49.0,0.0,757.0,0.0,307.0,0.0,0.0,153.0,278.0,0.0,0.0,0.0,0.0,0,0,9,0,4,0,1,241963586,26972055,0,0,120294462,344880,Underworld-A,Aug 14 2025 15:58,354,135,0,0,0,2389800.7 
106,8.0,0.0,0.0,10.0,0.0,1.0,0.0,13.0,0.0,61.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,13.0,0,0,2,0,0,0,0,4110424,0,0,0,0,711975,Town,Jul 5 2025 11:22,7,0,0,0,0,27500 
1198,3.0,0.0,0.0,0.0,0.0,34.0,0.0,728.0,0.0,433.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,3,0,0,107741059,0,0,0,7597485,624345,Underworld-A,Jun 3 2025 14:21,107,194,0,0,0,45584.99 
8,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,804142,0,0,0,0,509772,Town,Jun 14 2025 20:16,4,0,0,0,0,7284.19 
7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2462650,0,0,0,311716,20057,Spawn,Jul 19 2025 17:22,26,489,0,0,0,74626.76 
162,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,160.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,0,0,0,3847709,0,0,0,0,2321528,Underworld-B,May 27 2025 21:28,6,0,0,0,0,18770 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,81531,0,0,0,0,40778,Underworld-A,Jul 2 2025 01:06,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,64430,0,0,0,0,64430,Spawn,Jun 16 2025 20:43,1,0,0,0,0,0 
96,4.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,5,0,0,5787956,0,0,0,0,3165591,Spawn,May 26 2025 12:04,4,568,0,39,0,34425.92 
4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,305342,0,0,0,0,221346,Town,May 30 2025 17:19,2,0,0,0,0,0 
22,5.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7500,0,2,0,0,0,0,2561990,0,0,0,0,2318542,Town,Jul 19 2025 20:50,2,0,0,0,0,8512 
43,7.0,0.0,8.0,3.0,0.0,0.0,16.0,3.0,0.0,5.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,34594,0,0,0,0,0,0,12635359,0,0,0,419812,2052524,Town,Jul 22 2025 15:34,10,0,0,0,0,52780.24 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,349350,5431,0,0,0,5431,Spawn,Aug 4 2025 07:56,3,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,559184,559184,0,0,0,58191,Spawn,Jul 30 2025 13:41,3,0,0,0,0,10000 
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,0,0,6006175,0,0,0,606812,16136,Spawn,Jun 15 2025 17:59,7,517,0,44,0,137412.07 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,79832,79832,79832,0,0,67161,Spawn,Sunday 13:01,2,0,0,0,0,0 
454,65.0,0.0,24.0,0.0,0.0,9.0,42.0,4.0,0.0,245.0,27.0,34.0,136.0,38.0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0,32646463,0,0,0,4555978,79923,Town,Jun 12 2025 20:24,37,0,0,0,0,98.83 
